"Title";"Bedrooms";"Bathrooms";"Floor_no";"Occupancy_status";"Floor_area";"City";"price_in_taka";"Location";"price_per_sqft"
"SEE THIS FLAT OF 1000 SQ FT AS YOUR DREAM HOME LOCATED IN DOUBLE MOORING";3;3;3;"VACANT";1000;"CHATTOGRAM";4000000;"12 NO. SARAI PARA WARD, DOUBLE MOORING";4000.0
"SEE THIS LOVELY 2 BEDROOM FLAT FOR SALE IN CHOTOPOLE";2;2;2;"VACANT";1013;"CHATTOGRAM";4200000;"SOUTH AGRABAD, DOUBLE MOORING";4146.1007
"SEE THIS NICELY PLANNED 1200 SQ FT FLAT WHICH IS UP FOR SALE IN JHAUTOLA NEARBY MEDI HOSPITAL PRIVATE LTD..";3;3;7;"VACANT";1200;"CUMILLA";4750000;"SHAHEED SHAMSUL HAQUE SARAK, JHAUTOLA";3958.3333
"SEE, THIS 1300 SQ FT BEAUTIFUL APARTMENT AND MAKE IT YOUR NEW HOME WHICH IS UP FOR SALE IN JOYDEBPUR";3;3;8;"VACANT";1300;"GAZIPUR";5200000;"JOYDEBPUR, GAZIPUR SADAR UPAZILA";4000.0
"SEE, THIS 1470 SQ FT BEAUTIFUL APARTMENT AND MAKE IT YOUR NEW HOME WHICH IS UP FOR SALE IN NORTH BAGICHAGAON";3;3;7;"VACANT";1470;"CUMILLA";5590000;"NORTH BAGICHAGAON, BAGICHAGAON";3802.7211
"SEIZE THIS 1150 SQ FT APARTMENT UP FOR SALE IN MIRPUR DOHS";2;2;1;"VACANT";1150;"DHAKA";8700000;"MIRPUR DOHS, MIRPUR";7565.2174
"SEIZE THIS 1545 SQ FT FLAT FOR SALE IN WEST KHULSHI R/A";3;3;7;"VACANT";1545;"CHATTOGRAM";7725000;"WEST KHULSHI R/A, 9 NO. NORTH PAHARTALI WARD";5000.0
"SELECT THIS 1120 SQ FT FLAT FOR SALE IN NORTH KAFRUL ROAD, IBRAHIMPUR";3;3;9;"VACANT";1120;"DHAKA";5040000;"NORTH KAFRUL ROAD, IBRAHIMPUR";4500.0
"SELECT THIS 1250 SQUARE FEET APARTMENT UP FOR SALE IN MOHAMMADPUR, SHEKHERTEK";3;2;3;"VACANT";1250;"DHAKA";7500000;"SHEKHERTEK, MOHAMMADPUR";6000.0
"SELECT YOUR NEXT RESIDING PLACE AT THIS NICE FLAT OF 1100 SQ FT IN KAZIR DEWRI";3;3;1;"VACANT";1100;"CHATTOGRAM";7500000;"SHAHID SAIFUDDIN KHALED ROAD, KAZIR DEWRI";6818.1818
"SELECT YOUR NEXT RESIDING PLACE AT THIS NICE FLAT OF 1302 SQ FT IN DEWAN BAZAR";3;3;8;"VACANT";1302;"CHATTOGRAM";5859000;"DEWAN BAZAR, BAKALIA";4500.0
"SELECT YOUR NEXT RESIDING PLACE AT THIS NICE FLAT OF 1408 SQ FT IN HALISHAHAR";3;3;5;"VACANT";1408;"CHATTOGRAM";4928000;"SABUJBAG, HALISHAHAR";3500.0
"SELECT YOUR NEXT RESIDING PLACE AT THIS NICE FLAT OF 805 SQ FT IN 9 NO. NORTH PAHARTALI WARD";2;2;7;"VACANT";805;"CHATTOGRAM";3220000;"AKBARSHAH, 9 NO. NORTH PAHARTALI WARD";4000.0
"SELECT YOUR NEXT RESIDING PLACE AT THIS NICE FLAT OF 975 SQ FT IN BOROBAG MIRPUR";3;2;5;"VACANT";975;"DHAKA";5000000;"SECTION 2, MIRPUR";5128.2051
"SETTLE DOWN IN THIS 1218 SQ FT FLAT UP FOR SALE IN MALIBAGH";3;3;1;"VACANT";1218;"DHAKA";11000000;"MALIBAG COLLEGE ROAD, MALIBAGH";9031.1987
"SETTLE DOWN IN THIS 1450 SQ FT APARTMENT UP FOR SALE AT KHULSHI";3;3;6;"VACANT";1450;"CHATTOGRAM";8500000;"YAKUB FUTURE PARK HOUSING, KHULSHI";5862.069
"SETTLE DOWN IN THIS 2150 SQUARE FEET FLAT AVAILABLE FOR SALE IN BASHUNDHARA";4;4;7;"VACANT";2150;"DHAKA";18875000;"BLOCK J, BASHUNDHARA R-A";8779.0698
"SHOLOKBAHAR IS OFFEREING YOU A 1644 SQ FT APARTMENT TO BUY";3;3;6;"VACANT";1644;"CHATTOGRAM";9864000;"AL-MADANI ROAD, SHOLOKBAHAR";6000.0
"SITUATED IN DAKSHIN KHAN, 800 SQ FT AN APARTMENT IS UP FOR SALE CLOSE TO HAJI BILLET ALI SCHOOL";2;2;5;"VACANT";800;"DHAKA";4000000;"CHALABON, DAKSHIN KHAN";5000.0
"SITUATED IN SHOLOKBAHAR, A 1744 SQ FT APARTMENT IS UP FOR SALE";3;3;6;"VACANT";1744;"CHATTOGRAM";8700000;"BADURTALA, SHOLOKBAHAR";4988.5321
"SITUATED IN WEST SHEWRAPARA, NEAR NORTH SOUTH INTERNATIONAL SCHOOL, A 1400 SQ FT APARTMENT IS UP FOR SALE";3;3;7;"VACANT";1400;"DHAKA";8400000;"WEST SHEWRAPARA, MIRPUR";6000.0
"SOPHISTICATED STYLE! THIS 1175 SQ.FT FLAT FOR SALE IN SENPARA PARBATA IS ALL ABOUT IT .";3;2;3;"VACANT";1175;"DHAKA";7000000;"SECTION 10, MIRPUR";5957.4468
"SOPHISTICATED STYLE! THIS 3 BEDROOM FLAT FOR SALE IN ASHOKTALA IS ALL ABOUT IT .";3;2;8;"VACANT";1100;"CUMILLA";4400000;"NAZRUL AVENUE, ASHOKTALA";4000.0
"SOUTH KHULSI IS OFFERING A 3699 SQ FT FLAT FOR SALE TO PICK IT FOR YOUR NEXT HOME.";4;4;9;"VACANT";3699;"CHATTOGRAM";33000000;"SOUTH KHULSHI, KHULSHI";8921.3301
"SPACIOUS 2120 SQ FT APARTMENT FOR SALE AT KHULSHI HILL R/A";3;3;5;"VACANT";2120;"CHATTOGRAM";19000000;"NORTH KHULSHI, KHULSHI";8962.2642
"SPACIOUS 2475 SQUARE FEET APARTMENT FOR SALE IN BASHUNDHARA R-A";3;4;8;"VACANT";2475;"DHAKA";23500000;"BLOCK L, BASHUNDHARA R-A";9494.9495
"SPOT YOUR PLACE IN A 1375 SQ FT STRUCTURALLY WELL BUILT APARTMENT FOR SALE IN LAL KHAN BAZAAR";3;3;4;"VACANT";1375;"CHATTOGRAM";8562500;"HILL SIDE RESIDENTIAL AREA, LAL KHAN BAZAAR";6227.2727
"STANDARD 1500 SQ FT RESIDENTIAL APARTMENT FOR SALE IN SOUTH KHULSI";3;3;4;"VACANT";1500;"CHATTOGRAM";11200000;"PAHARICKA R/A ROAD, SOUTH KHULSI";7466.6667
"START A BALANCED LIFESTYLE IN THIS 1255 SQ FT APARTMENT FOR SALE IN KHILKHET";3;3;7;"VACANT";1255;"DHAKA";6902500;"KHA PARA, KHILKHET";5500.0
"START A NEW HOME, IN THIS 1050 SQ FT APARTMENT FOR SALE IN DAKKHIN PAIKPARA";3;2;3;"VACANT";1050;"DHAKA";4500000;"PAIKPARA, MIRPUR";4285.7143
"START A NEW HOME, IN THIS 2150 SQ FT APARTMENT FOR SALE IN BASHUNDHARA R-A";3;3;8;"VACANT";2150;"DHAKA";18500000;"BLOCK C, BASHUNDHARA R-A";8604.6512
"START A NEW HOME, IN THIS 2900 SQ FT FLAT FOR SALE IN BASHUNDHARA R/A BLOCK C, NEAR INDEPENDENT UNIVERSITY, BANGLADESH";4;5;5;"VACANT";2900;"DHAKA";35000000;"BLOCK C, BASHUNDHARA R-A";12068.9655
"START A NEW HOME, IN THIS, 1325 SQ FT FLAT FOR SALE IN KALAMIA BAZAR";3;3;6;"VACANT";1325;"CHATTOGRAM";5300000;"18 NO. EAST BAKALIA WARD, BAKALIA";4000.0
"START A NEW HOME, IN THIS, 1370 SQ FT FLAT FOR SALE IN GREEN ROAD";3;4;4;"VACANT";1370;"DHAKA";9500000;"GREEN ROAD, KALABAGAN";6934.3066
"START LIVING IN THIS AWESOME FLAT OF 1080 SQ FT LOCATED AT JOYDEBPUR UNOCCUPIED FOR SALE";3;2;4;"VACANT";1080;"GAZIPUR";4320000;"JOYDEBPUR, GAZIPUR SADAR UPAZILA";4000.0
"START RESIDING IN THIS 1230 SQ FT, PROPERLY DEVELOPED APARTMENT FOR SALE, IN WEST SHEWRAPARA";2;2;6;"VACANT";1230;"DHAKA";5000000;"WEST SHEWRAPARA, MIRPUR";4065.0407
"START RESIDING IN THIS 1300 SQ FT PROPERLY DEVELOPED FLAT FOR SALE, IN BAGICHAGAON";3;3;9;"VACANT";1300;"CUMILLA";4940000;"NORTH BAGICHAGAON, BAGICHAGAON";3800.0
"START RESIDING IN THIS 1390 SQ FT, PROPERLY DEVELOPED APARTMENT FOR SALE, IN BAGICHAGAON";3;3;7;"VACANT";1390;"CUMILLA";5282000;"NORTH BAGICHAGAON, BAGICHAGAON";3800.0
"START RESIDING IN THIS 1450 SQ FT PROPERLY DEVELOPED FLAT FOR SALE, IN BAYAZID";3;3;7;"VACANT";1450;"CHATTOGRAM";6600000;"CHADRA NAGAR, BAYAZID";4551.7241
"START RESIDING IN THIS 1450 SQ FT, PROPERLY DEVELOPED APARTMENT FOR SALE, IN BAGICHAGAON";3;3;7;"VACANT";1450;"CUMILLA";5510000;"NORTH BAGICHAGAON, BAGICHAGAON";3800.0
"START YOUR NEW HOME, IN THIS 1570 SQ.FT FLAT FOR SALE IN KALAMIA BAZAR, BAKALIA";3;3;3;"VACANT";1570;"CHATTOGRAM";6280000;"18 NO. EAST BAKALIA WARD, BAKALIA";4000.0
"START YOUR NEW HOME, IN THIS REASONABLE AND COMFORTABLE 1380 SQ.FT FLAT WHICH IS UP FOR SALE IN NORTH BAGICHAGAON, NEARBY BAGICHAGAON GOVT. PRIMARY SCHOOL.";3;3;6;"VACANT";1380;"CUMILLA";5244000;"NORTH BAGICHAGAON, BAGICHAGAON";3800.0
"START YOUR NEW HOME, IN THIS REASONABLE AND COMFORTABLE 4 BEDROOM FLAT WHICH IS UP FOR SALE IN 11 NO. SOUTH KATTALI WARD.";4;3;5;"VACANT";1500;"CHATTOGRAM";6000000;"DAKSHIN KATTALI, 11 NO. SOUTH KATTALI WARD";4000.0
"STRONGLY CONSTRUCTED 1175 SQ FT HOME IS AVAILABLE FOR SALE IN 9 NO. NORTH PAHARTALI WARD";3;3;3;"VACANT";1175;"CHATTOGRAM";5875000;"WEST KHULSHI R/A, 9 NO. NORTH PAHARTALI WARD";5000.0
"STRONGLY CONSTRUCTED 1175 SQ FT HOME IS AVAILABLE TO SALE IN BAITUL AMAN HOUSING SOCIETY";3;2;2;"VACANT";1175;"DHAKA";8300000;"BAITUL AMAN HOUSING SOCIETY, ADABOR";7063.8298
"STUNNING 2553 SQUARE FEET APARTMENT FOR SALE IN UTTARA 5";4;5;7;"VACANT";2553;"DHAKA";38000000;"SECTOR 5, UTTARA";14884.4497
"STUNNING 2644 SQUARE FEET APARTMENT FOR SALE IN GULSHAN 1";4;4;5;"VACANT";2644;"DHAKA";35000000;"GULSHAN 1, GULSHAN";13237.5189
"SUITABLE 1000 SQ FT RESIDENTIAL FLAT FOR SALE IN MIRPUR";3;2;4;"VACANT";1000;"DHAKA";6500000;"SECTION 1, MIRPUR";6500.0
"SUITABLE 1250 SQ FT RESIDENTIAL FLAT FOR SALE IN RUPNAGAR R/A";3;3;2;"VACANT";1250;"DHAKA";7500000;"RUPNAGAR R/A, MIRPUR";6000.0
"SUITABLE 1360 SQ FT RESIDENTIAL APARTMENT FOR SALE IN CHANDRIMA MODEL TOWN";3;3;9;"VACANT";1360;"DHAKA";7500000;"CHANDRIMA MODEL TOWN, MOHAMMADPUR";5514.7059
"SUITABLE FOR FAMILY LIVING A 1644 SQ FT FLAT IS AVAILABLE FOR SALE IN SHOLOKBAHAR";3;3;1;"VACANT";1644;"CHATTOGRAM";9864000;"AL-MADANI ROAD, SHOLOKBAHAR";6000.0
"SUPERB 1330 SQ FT FLAT IS AVAILABLE TO SALE IN BANANI";2;2;1;"VACANT";1330;"DHAKA";19000000;"ROAD NO 18, BANANI";14285.7143
"SUSTAIN A MODERN LIFESTYLE IN THIS 1380 SQ FT FLAT FOR SALE IN GAZIPUR SADAR UPAZILA";3;3;9;"VACANT";1380;"GAZIPUR";5000000;"TONGI, GAZIPUR SADAR UPAZILA";3623.1884
"TAKE A LOOK AT THIS 1050 SQUARE FEET AND 3 BEDROOM RESIDENTIAL APARTMENT FOR SALE AT EAST MONIPUR NEXT TO KUWAITI MASJID";3;3;7;"VACANT";1050;"DHAKA";3750000;"EAST MONIPUR, MIRPUR";3571.4286
"TAKE A LOOK AT THIS 1400 SQUARE FEET RESIDENTIAL APARTMENT FOR SALE NEXT TO EAST MADARBARI CITY CORPORATION GIRLS HIGH SCHOOL";3;3;6;"VACANT";1400;"CHATTOGRAM";7280000;"MAJHIRGHAT ROAD, 30 NO. EAST MADARBARI WARD";5200.0
"TAKE A LOOK AT THIS 1497 SQ FT APARTMENT FOR SALE IN AGARGAON, TALTOLA";4;4;1;"VACANT";1497;"DHAKA";9500000;"TALTOLA, AGARGAON";6346.0254
"TAKE A LOOK AT THIS 1590 SQ FT FLAT WHICH IS UP FOR SALE IN JAMAL KHAN";3;3;10;"VACANT";1590;"CHATTOGRAM";10000000;"MOMIN ROAD, JAMAL KHAN";6289.3082
"TAKE A LOOK AT THIS 1890 SQ FT WELL DEFINED FLAT WHICH IS UP FOR SALE IN WEST KAZIPARA, MIRPUR";3;3;4;"VACANT";1890;"DHAKA";20000000;"WEST KAZIPARA, MIRPUR";10582.0106
"TAKE A LOOK AT THIS 1950 SQ FT FLAT FOR SALE IN DAKSHIN KHAN, NORTH AZAMPUR";3;4;12;"VACANT";1950;"DHAKA";11000000;"NORTH AZAMPUR, DAKSHIN KHAN";5641.0256
"TAKE A LOOK AT THIS 2200 SQ FT APARTMENT READY FOR SALE IN 26 NO. NORTH HALISHAHAR WARD";3;3;1;"VACANT";2200;"CHATTOGRAM";12100000;"26 NO. NORTH HALISHAHAR WARD, HALISHAHAR";5500.0
"TAKE A LOOK AT THIS 854 SQ FT APARTMENT UP FOR SALE IN BAKALIA RESIDENTIAL AREA, BAKALIA";2;2;6;"VACANT";854;"CHATTOGRAM";4800000;"17 NO WEST BAKALIA WARD, BAKALIA";5620.6089
"TAKE A LOOK AT THIS GREAT 1700 SQ FT READY FLAT FOR SALE AT WEST SHOLOSHOHOR WARD";4;4;2;"VACANT";1700;"CHATTOGRAM";9500000;"TAYAB BAG R/A, 7 NO. WEST SHOLOSHOHOR WARD";5588.2353
"TAKE A QUICK LOOK AT THIS 1485 SQ FT FLAT FOR SALE IN PROSHANTI R/A, 10 NO. NORTH KATTALI WARD .";3;3;2;"VACANT";1485;"CHATTOGRAM";8000000;"PROSHANTI R/A, 10 NO. NORTH KATTALI WARD";5387.2054
"TAKE THE DECISION OF BUYING THIS 1440 SQ FT FLAT IN BAYAZID, HILL VIEW R/A";3;3;2;"VACANT";1440;"CHATTOGRAM";6192000;"HILL VIEW R/A, BAYAZID";4300.0
"TAKE THE OFFER OF BUYING THIS 1544 SQ FT APARTMENT AT SHOLOKBAHAR, AL-MADANI ROAD";3;3;5;"VACANT";1544;"CHATTOGRAM";9264000;"AL-MADANI ROAD, SHOLOKBAHAR";6000.0
"TAKE THIS 1162 SQ FT FLAT FOR SALE IN THE SETTLEMENT OF KHULSHI GREEN HOUSING SOCIETY";3;3;6;"VACANT";1162;"CHATTOGRAM";6972000;"KHULSHI GREEN HOUSING SOCIETY, KHULSHI";6000.0
"TAKE THIS ATTRACTIVE FLAT WHICH IS UP FOR SALE IN DEWAN BAZAR FEATURING 1186 SQ FT";3;3;1;"VACANT";1186;"CHATTOGRAM";5337000;"DEWAN BAZAR, BAKALIA";4500.0
"TASTEFULLY DESIGNED THIS 1200 SQ FT APARTMENT IS NOW VACANT FOR SALE IN GAZIPUR SADAR UPAZILA";3;2;2;"VACANT";1200;"GAZIPUR";3300000;"TONGI, GAZIPUR SADAR UPAZILA";2750.0
"TASTEFULLY DESIGNED THIS 1500 SQ FT HOME IS NOW VACANT FOR SALE IN KHULSHI";3;3;4;"VACANT";1500;"CHATTOGRAM";9000000;"SOUTH KHULSHI, KHULSHI";6000.0
"TASTEFULLY DESIGNED THIS 650 SQ FT HOME IS NOW VACANT FOR SALE IN MIRPUR";2;2;2;"VACANT";650;"DHAKA";4225000;"SECTION 10, MIRPUR";6500.0
"TASTEFULLY DESIGNED THIS APARTMENT IS NOW VACANT FOR SALE IN O.R NIZAM ROAD, PANCHLAISH";3;3;2;"VACANT";1672;"CHATTOGRAM";13300000;"O. R NIZAM ROAD, PANCHLAISH";7954.5455
"THE AZURE SKY IS OFFERED BY THE WINDOWS OF THIS 1100 SQ FT COZY APARTMENT, SITUATED IN LAL KHAN BAZAAR";3;3;4;"VACANT";1100;"CHATTOGRAM";7000000;"14 NO. LALKHAN BAZAAR WARD, LAL KHAN BAZAAR";6363.6364
"THE HOME IS SITUATED IN A GREAT LOCATION, KAFRUL, WHICH IS VACANT FOR SALE";2;2;8;"VACANT";880;"DHAKA";4400000;"EAST KAFRUL ROAD, KAFRUL";5000.0
"THE VACANT 1100 SQ FT FLAT FOR SALE COMES WITH SUPERB APARTMENT FACILITIES AND THAT IS WITHIN YOUR AFFORDABILITY AT MADINA MASJID ROAD, THAKUR PARA";3;2;7;"VACANT";1100;"CUMILLA";6000000;"MADINA MASJID ROAD, THAKUR PARA";5454.5455
"THERE IS 3 BEDROOM APARTMENT UP FOR SALE IN THE LOCATION OF ADABOR NEAR BAITUL AMAN HOUSING SOCIETY JAME MOSQUE.";3;2;1;"VACANT";900;"DHAKA";4000000;"BAITUL AMAN HOUSING SOCIETY, ADABOR";4444.4444
"THERE IS 3 BEDROOM APARTMENT UP FOR SALE IN THE LOCATION OF BAYAZID NEARBY PAHARIKA ABASHIK JAM-E-MASJID.";3;3;6;"VACANT";1700;"CHATTOGRAM";7000000;"SANGBADIK CO-OPERATIVE HOUSING SOCIETY, BAYAZID";4117.6471
"THERE IS 3 BEDROOM APARTMENT UP FOR SALE IN THE LOCATION OF DHANMONDI NEAR SUNNYDALE.";3;4;1;"VACANT";2787;"DHAKA";29000000;"ROAD NO 12A, DHANMONDI";10405.4539
"THERE&#039;S A THOUGHTFULLY DESIGNED 1650 SQ FT FLAT FOR SALE IN KERANIGANJ";3;3;6;"VACANT";1650;"DHAKA";8250000;"SOUTH KERANIGANJ, KERANIGANJ";5000.0
"THIS 1000 SQ.FT FLAT IN WEST BAGICHAGOUN WITH A CONVENIENT PRICE IS UP FOR SALE";2;2;7;"VACANT";1000;"CUMILLA";3800000;"WEST BAGICHAGOUN, BAGICHAGAON";3800.0
"THIS 1008 SQ.FT CONVENIENT FLAT IS FOR SALE IN SHADHEENATA SHARANI, MIRPUR 10.";3;3;5;"VACANT";1008;"DHAKA";4838400;"SECTION 10, MIRPUR";4800.0
"THIS 1015 SQ.FT HOME IN RAJANIGANDHA RESIDENTIAL AREA IS UP FOR SALE IN A WONDERFUL NEIGHBORHOOD";2;2;5;"VACANT";1015;"DHAKA";6000000;"SECTION 15, MIRPUR";5911.33
"THIS 1050 SQ FT APARTMENT IS AVAILABLE TO SALE AT 33 NO. FIRINGEE BAZAAR WARD";3;3;3;"VACANT";1050;"CHATTOGRAM";5250000;"KOBI KAZI NAZRUL ISLAM ROAD, 33 NO. FIRINGEE BAZAAR WARD";5000.0
"THIS 1080 SQ FT WELL DEFINED FLAT IS NOW VACANT TO SALE IN CHANDGAON RESIDENTIAL AREA";3;3;1;"VACANT";1080;"CHATTOGRAM";5700000;"CHANDGAON RESIDENTIAL AREA, 4 NO CHANDGAON WARD";5277.7778
"THIS 1110 SQ FT APARTMENT IS READY FOR SALE IN DOUBLE MOORING, 12 NO. SARAI PARA WARD";3;3;4;"VACANT";1110;"CHATTOGRAM";4440000;"12 NO. SARAI PARA WARD, DOUBLE MOORING";4000.0
"THIS 1125Â SQ FT FLAT IS UP FOR SALE WITHIN YOUR AFFORDABILITY, IS LOCATED AT HATIRPOOL";3;3;4;"VACANT";1125;"DHAKA";9700000;"FREE SCHOOL STREET, HATIRPOOL";8622.2222
"THIS 1133 SQ FT FLAT IS READY TO SALE IN MIRPUR-2, BOROBAG";3;3;6;"VACANT";1133;"DHAKA";5200000;"SECTION 2, MIRPUR";4589.5852
"THIS 1157 SQUARE FEET RESIDENTIAL APARTMENT FOR SALE CLOSE TO SABUJBAG CENTRAL JAME MASJID AT HALISHAHAR .";3;3;2;"VACANT";1157;"CHATTOGRAM";4049500;"SABUJBAG, HALISHAHAR";3500.0
"THIS 1200 SQ.FT CONVENIENT FLAT IS FOR SALE IN AKBARSHAH RAILWAY COLONY.";3;3;7;"VACANT";1200;"CHATTOGRAM";5800000;"AKBARSHAH RAILWAY COLONY, 9 NO. NORTH PAHARTALI WARD";4833.3333
"THIS 1220 SQ.FT FLAT WHICH IS IN KALLYANPUR NEAR IBN SINA MEDICAL COLLEGE HOSPITAL FOR SALE WILL ENSURE YOUR HIGHER QUALITY OF LIVING";3;3;8;"VACANT";1220;"DHAKA";7000000;"KALLYANPUR, MIRPUR";5737.7049
"THIS 1233 SQ FT APARTMENT READY FOR SALE AT MANOHARPUR, NEAR COMILLA VICTORIA GOVERNMENT COLLEGE";3;3;9;"VACANT";1233;"CUMILLA";5301900;"MANOHARPUR, KANDIRPAR";4300.0
"THIS 1240 SQUARE FEET APARTMENT IS READY FOR SALE AT LAKE VIEW SOCIETY, 9 NO. NORTH PAHARTALI WARD";3;3;6;"VACANT";1240;"CHATTOGRAM";5000000;"FOYS LAKE, 9 NO. NORTH PAHARTALI WARD";4032.2581
"THIS 1250 SQ FT WELL DEFINED FLAT IS NOW VACANT TO SALE IN PIRERBAG";3;3;8;"VACANT";1250;"DHAKA";7000000;"PIRERBAG, MIRPUR";5600.0
"THIS 1250 SQ. FT APARTMENT IS READY TO SALE IN A SATISFACTORY PLACEMENT LIKE WEST KHULSHI R/A .";3;3;1;"VACANT";1250;"CHATTOGRAM";6500000;"WEST KHULSHI R/A, 9 NO. NORTH PAHARTALI WARD";5200.0
"THIS 1250 SQUARE FEET APARTMENT FOR SALE IN KACHUKHET NEAR KACHUKHET OLD MARKET JAME MASJID";3;3;5;"VACANT";1250;"DHAKA";6000000;"LALASARAI ROAD, KACHUKHET";4800.0
"THIS 1270 SQ FT AMAZING APARTMENT IS READY FOR SALE AT 26 NO. NORTH HALISHAHAR WARD";3;3;6;"VACANT";1270;"CHATTOGRAM";5334000;"26 NO. NORTH HALISHAHAR WARD, HALISHAHAR";4200.0
"THIS 1270 SQ FT DECENT APARTMENT IS READY FOR SALE AT 26 NO. NORTH HALISHAHAR WARD";3;3;7;"VACANT";1270;"CHATTOGRAM";5334000;"26 NO. NORTH HALISHAHAR WARD, HALISHAHAR";4200.0
"THIS 1300 SQ FT APARTMENT COMES WITH PEACEFUL LIVING IN 26 NO. NORTH HALISHAHAR WARD, FOR SALE";3;3;7;"VACANT";1300;"CHATTOGRAM";4940000;"26 NO. NORTH HALISHAHAR WARD, HALISHAHAR";3800.0
"THIS 1300 SQ FT WELL FEATURED RESIDENCE IS WAITING FOR SALE AT UTTAR CYABITHY, JOYDEBPUR";3;3;7;"VACANT";1300;"GAZIPUR";5200000;"JOYDEBPUR, GAZIPUR SADAR UPAZILA";4000.0
"THIS 1315 SQ.FT FLAT IN KALAMIA BAZAR, BAKALIA WITH A CONVENIENT PRICE IS UP FOR SALE";3;3;4;"VACANT";1315;"CHATTOGRAM";5260000;"18 NO. EAST BAKALIA WARD, BAKALIA";4000.0
"THIS 1320 SQ FT CONVENIENT APARTMENT IS READY FOR SALE AT 26 NO. NORTH HALISHAHAR WARD";3;3;5;"VACANT";1320;"CHATTOGRAM";5544000;"26 NO. NORTH HALISHAHAR WARD, HALISHAHAR";4200.0
"THIS 1325 SQ.FT FLAT IN BAKALIA NEAR BY MOOR ALI BAPER JAME MASJID WITH A CONVENIENT PRICE IS UP FOR SALE";3;3;2;"VACANT";1325;"CHATTOGRAM";5300000;"18 NO. EAST BAKALIA WARD, BAKALIA";4000.0
"THIS 1335 SQ.FT HOME WHICH IS FOR SALE WILL ENSURE YOUR GOOD QUALITY OF LIVING IN BAHADDARHAT";3;3;10;"VACANT";1335;"CHATTOGRAM";4672500;"BAHADDARHAT, 4 NO CHANDGAON WARD";3500.0
"THIS 1350 SQ FEET FLAT FOR SALE IN THAKURPARA CLOSE TO THAKURPARA JAME MASJID.";3;3;3;"VACANT";1350;"CUMILLA";5130000;"SOUTH THAKUR PARA, THAKUR PARA";3800.0
"THIS 1370 SQ FT APARTMENT UP FOR SALE IN MURADPUR, NEAR SUNSHINE GRAMMAR SCHOOL &AMP; COLLEGE";3;3;7;"VACANT";1370;"CHATTOGRAM";13200000;"NASIRABAD HOUSING SOCIETY, MURADPUR";9635.0365
"THIS 1387 SQ.FT HOME IN GREEN VALLEY -BAYAZID IS UP FOR SALE IN A WONDERFUL NEIGHBORHOOD";3;3;3;"VACANT";1387;"CHATTOGRAM";8000000;"GREEN VALLEY, BAYAZID";5767.8443
"THIS 1390 SQ FEET FLAT ASSURES TO PROVIDE YOU WITH BETTER HOMELY AFFAIRS IN BAGICHAGAON";3;3;11;"VACANT";1390;"CUMILLA";5282000;"NORTH BAGICHAGAON, BAGICHAGAON";3800.0
"THIS 1392 SQ FT APARTMENT IS UP FOR SALE AT 10 NO. NORTH KATTALI WARD";3;3;6;"VACANT";1392;"CHATTOGRAM";8500000;"CDA R/A, 10 NO. NORTH KATTALI WARD";6106.3218
"THIS 1400 SQ FT APARTMENT IS READY FOR SALE AT 30 NO. EAST MADARBARI WARD";3;3;2;"VACANT";1400;"CHATTOGRAM";7800000;"MAJHIRGHAT ROAD, 30 NO. EAST MADARBARI WARD";5571.4286
"THIS 1400 SQ.FT RESIDENCE WILL ENSURE YOUR GOOD QUALITY OF LIVING IN CHATTOGRAM DOHS WHICH IS FOR SALE";3;3;5;"VACANT";1400;"CHATTOGRAM";7000000;"CHATTOGRAM DOHS, BAYAZID";5000.0
"THIS 1430 SQ.FT FLAT IN PATHARGHATA IS UP FOR SALE WITH A CONVENIENT PRICE .";3;3;8;"VACANT";1430;"CHATTOGRAM";7936000;"PATHARGHATA, BAKALIA";5549.6503
"THIS 1430 SQUARE FT. APARTMENT IS UP FOR SALES PATHARGATHA .";3;3;6;"VACANT";1430;"CHATTOGRAM";7936000;"PATHARGHATA, BAKALIA";5549.6503
"THIS 1445 SQ.FT SMARTLY PRICED APARTMENT WHICH IS UP FOR SALE IN MOGBARI CHOUMOHONI, THAT YOU SHOULD CHECK.";3;3;5;"VACANT";1445;"CUMILLA";5750000;"MOGBARI CHOUMOHONI, CHOTORA";3979.2388
"THIS 1450 SQ FT APARTMENT IS ASSURING YOU A NICE ENVIRONMENT TO RESIDE BY IN NORTH BAGICHAGAON";3;3;6;"VACANT";1450;"CUMILLA";5510000;"NORTH BAGICHAGAON, BAGICHAGAON";3800.0
"THIS 1500 SQ FT FLAT FOR SALE IN CHADRA NAGAR WHICH CAN BE YOUR NEXT DESTINATION";3;3;1;"VACANT";1500;"CHATTOGRAM";8500000;"CHADRA NAGAR, BAYAZID";5666.6667
"THIS 1500 SQ.FT CONVENIENT FLAT IS FOR SALE BESIDE TO JHAWTOLA CENTRAL JAME MOSQUE.";3;3;6;"VACANT";1500;"CUMILLA";6000000;"SHAHID KHAWAJA NIZAMUDDIN ROAD, JHAUTOLA";4000.0
"THIS 1518 SQ.FT APARTMENT UP FOR SALE AT UTTARA 11 VERY NEAR TO UTTARA WEST POLICE STATION.";3;3;1;"VACANT";1518;"DHAKA";12400000;"SECTOR 11, UTTARA";8168.643
